pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
1718,1859,cuatro_quesos_l,5,2023-01-28,12:53,5.44,27.2,L,Vegetariana,"tomate, queso, aceituna, jamon",Cuatro_quesos
1719,1859,mexicana_xl,2,2023-01-10,21:53,6.9,13.8,XL,Vegetariana,"pepperoni, aceituna, tomate, queso, jamon",Mexicana
1720,1860,margarita_m,1,2023-02-18,19:56,11.41,11.41,M,Especial,"aceituna, jamon, pimiento, tomate",Margarita
1721,1860,mexicana_s,2,2023-01-09,21:23,10.76,21.52,S,Vegetariana,"champiñon, jamon, aceituna, tomate, pepperoni",Mexicana
1722,1861,carbonara_m,2,2023-01-16,14:58,14.6,29.2,M,Vegetariana,"tomate, aceituna, queso, pepperoni, jamon",Carbonara
1723,1861,cuatro_quesos_l,1,2023-02-01,10:28,12.2,12.2,L,Clásica,"jamon, pimiento, queso",Cuatro_quesos
1724,1862,napolitana_xl,1,2023-01-05,16:21,8.99,8.99,XL,Clásica,"tomate, queso",Napolitana
1725,1862,margarita_m,1,2023-01-13,17:43,5.4,5.4,M,Vegetariana,"queso, aceituna, pepperoni",Margarita
1726,1863,hawaiiana_l,5,2023-01-21,20:32,10.99,54.95,L,Vegetariana,"pepperoni, pimiento, jamon",Hawaiiana
1727,1863,hawaiiana_xl,5,2023-01-14,11:07,5.78,28.9,XL,Clásica,"jamon, pepperoni, queso, pimiento, aceituna",Hawaiiana
1728,1864,carbonara_l,5,2023-01-24,17:00,8.16,40.8,L,Especial,"tomate, jamon",Carbonara
1729,1864,napolitana_s,4,2023-02-19,21:32,10.52,42.08,S,Premium,"champiñon, pimiento, aceituna",Napolitana
1730,1865,carbonara_m,1,2023-01-18,21:04,11.13,11.13,M,Clásica,"jamon, queso",Carbonara
1731,1865,cuatro_quesos_l,5,2023-01-05,19:39,10.62,53.1,L,Especial,"tomate, pepperoni, queso, pimiento, aceituna",Cuatro_quesos
1732,1866,mexicana_s,5,2023-02-16,10:08,9.19,45.95,S,Especial,"tomate, champiñon, jamon, pepperoni, pimiento",Mexicana
1733,1866,cuatro_quesos_l,4,2023-02-23,21:18,5.84,23.36,L,Clásica,"tomate, aceituna",Cuatro_quesos
1734,1867,cuatro_quesos_l,3,2023-01-31,20:32,10.71,32.13,L,Vegetariana,"queso, jamon",Cuatro_quesos
1735,1867,mexicana_xl,4,2023-02-23,17:24,11.14,44.56,XL,Clásica,"pimiento, tomate",Mexicana
1736,1868,hawaiiana_s,1,2023-01-20,22:58,6.07,6.07,S,Vegetariana,"pimiento, pepperoni",Hawaiiana
1737,1868,hawaiiana_xl,3,2023-02-14,14:31,10.71,32.13,XL,Premium,"pepperoni, pimiento, jamon, queso",Hawaiiana
1738,1869,napolitana_xl,2,2023-01-03,19:52,8.95,17.9,XL,Especial,"queso, pimiento, tomate, aceituna",Napolitana
1739,1869,mexicana_l,5,2023-01-17,19:53,13.37,66.85,L,Clásica,"jamon, aceituna",Mexicana
1740,1870,hawaiiana_m,3,2023-01-28,19:12,14.15,42.45,M,Vegetariana,"tomate, champiñon, jamon, pepperoni",Hawaiiana
1741,1870,carbonara_l,5,2023-01-15,16:59,10.23,51.15,L,Vegetariana,"jamon, tomate, champiñon, pimiento, aceituna",Carbonara
1742,1871,margarita_xl,3,2023-01-27,17:41,9.06,27.18,XL,Vegetariana,"queso, aceituna, champiñon, tomate, jamon",Margarita
1743,1871,mexicana_m,5,2023-02-24,19:35,12.72,63.6,M,Especial,"queso, champiñon, aceituna, jamon",Mexicana
1744,1872,cuatro_quesos_m,5,2023-01-19,17:42,10.61,53.05,M,Especial,"pimiento, tomate, aceituna, champiñon, jamon",Cuatro_quesos
1745,1872,carbonara_l,4,2023-01-25,20:58,9.4,37.6,L,Vegetariana,"champiñon, jamon, pepperoni, tomate, aceituna",Carbonara
1746,1873,hawaiiana_m,4,2023-01-02,17:57,10.51,42.04,M,Vegetariana,"jamon, pimiento, pepperoni, aceituna, champiñon",Hawaiiana
1747,1873,margarita_l,4,2023-02-01,21:53,11.65,46.6,L,Clásica,"aceituna, pepperoni, tomate",Margarita
1748,1874,mexicana_l,5,2023-01-18,17:05,9.71,48.55,L,Clásica,"aceituna, queso",Mexicana
1749,1874,mexicana_s,3,2023-01-30,15:20,13.31,39.93,S,Premium,"aceituna, queso, tomate, jamon, champiñon",Mexicana
1750,1875,mexicana_s,1,2023-02-23,15:27,8.41,8.41,S,Vegetariana,"queso, jamon, champiñon, pepperoni",Mexicana
1751,1875,napolitana_xl,5,2023-01-29,11:49,14.44,72.2,XL,Premium,"queso, pepperoni, aceituna",Napolitana
1752,1876,napolitana_m,5,2023-01-11,22:28,10.9,54.5,M,Clásica,"champiñon, jamon",Napolitana
1753,1876,hawaiiana_l,1,2023-01-12,10:32,8.87,8.87,L,Vegetariana,"tomate, jamon, pimiento, aceituna",Hawaiiana
1754,1877,carbonara_m,1,2023-02-25,15:02,10.34,10.34,M,Vegetariana,"pepperoni, tomate, champiñon, jamon",Carbonara
1755,1877,carbonara_m,1,2023-01-10,12:09,6.97,6.97,M,Especial,"aceituna, pepperoni, pimiento, champiñon, jamon",Carbonara
1756,1878,mexicana_s,5,2023-02-17,22:54,7.85,39.25,S,Clásica,"queso, pimiento, tomate, champiñon, pepperoni",Mexicana
1757,1878,hawaiiana_s,4,2023-02-05,14:17,6.59,26.36,S,Vegetariana,"aceituna, queso, tomate, pimiento, pepperoni",Hawaiiana
1758,1879,margarita_m,3,2023-02-09,22:44,5.57,16.71,M,Clásica,"pimiento, tomate, jamon, champiñon, queso",Margarita
1759,1879,napolitana_s,5,2023-02-25,10:11,7.61,38.05,S,Vegetariana,"pimiento, jamon, queso, tomate",Napolitana
1760,1880,napolitana_m,5,2023-02-23,13:28,5.14,25.7,M,Premium,"queso, champiñon",Napolitana
1761,1880,cuatro_quesos_m,4,2023-02-21,18:35,12.33,49.32,M,Especial,"jamon, queso, pepperoni",Cuatro_quesos
1762,1881,cuatro_quesos_s,4,2023-01-19,15:38,7.07,28.28,S,Clásica,"queso, champiñon, aceituna, pimiento, jamon",Cuatro_quesos
1763,1881,mexicana_xl,5,2023-02-24,13:58,12.44,62.2,XL,Premium,"tomate, pepperoni, aceituna",Mexicana
1764,1882,hawaiiana_l,5,2023-01-19,22:47,8.95,44.75,L,Especial,"pepperoni, champiñon, pimiento, aceituna",Hawaiiana
1765,1882,cuatro_quesos_s,1,2023-02-20,11:12,11.89,11.89,S,Especial,"tomate, jamon, aceituna, queso, pimiento",Cuatro_quesos
1766,1883,carbonara_m,5,2023-02-16,13:00,9.1,45.5,M,Vegetariana,"champiñon, tomate, jamon, pimiento",Carbonara
1767,1883,hawaiiana_xl,1,2023-01-15,17:20,6.73,6.73,XL,Especial,"tomate, jamon",Hawaiiana
1768,1884,napolitana_l,2,2023-02-08,17:41,13.94,27.88,L,Vegetariana,"jamon, aceituna, pimiento, pepperoni",Napolitana
1769,1884,carbonara_s,4,2023-01-22,10:22,11.93,47.72,S,Especial,"queso, pepperoni, champiñon",Carbonara
1770,1885,mexicana_xl,2,2023-02-23,19:15,14.8,29.6,XL,Especial,"pimiento, champiñon, tomate, jamon, queso",Mexicana
1771,1885,cuatro_quesos_m,3,2023-01-22,22:30,11.45,34.35,M,Especial,"pimiento, queso, tomate, pepperoni, champiñon",Cuatro_quesos
1772,1886,margarita_s,4,2023-01-02,16:42,10.16,40.64,S,Vegetariana,"pepperoni, queso, champiñon, pimiento",Margarita
1773,1886,hawaiiana_l,5,2023-02-22,17:53,9.34,46.7,L,Vegetariana,"tomate, jamon, queso",Hawaiiana
1774,1887,mexicana_xl,1,2023-02-15,15:39,6.72,6.72,XL,Especial,"queso, aceituna",Mexicana
1775,1887,carbonara_l,1,2023-01-06,19:03,9.01,9.01,L,Vegetariana,"pimiento, queso, tomate, jamon",Carbonara
1776,1888,margarita_s,5,2023-01-07,15:27,12.89,64.45,S,Vegetariana,"aceituna, champiñon",Margarita
1777,1888,margarita_xl,3,2023-02-01,14:06,11.02,33.06,XL,Vegetariana,"queso, pepperoni",Margarita
1778,1889,carbonara_xl,3,2023-02-01,22:40,6.89,20.67,XL,Especial,"pimiento, jamon, queso, pepperoni",Carbonara
1779,1889,napolitana_xl,5,2023-02-18,13:52,9.57,47.85,XL,Premium,"tomate, jamon, champiñon",Napolitana
1780,1890,hawaiiana_s,2,2023-02-24,19:54,9.86,19.72,S,Vegetariana,"pimiento, queso, pepperoni",Hawaiiana
1781,1890,carbonara_m,5,2023-01-06,19:50,6.34,31.7,M,Premium,"queso, jamon, aceituna, pimiento, pepperoni",Carbonara
1782,1891,carbonara_xl,5,2023-03-02,10:52,6.19,30.95,XL,Premium,"aceituna, pimiento, pepperoni",Carbonara
1783,1891,napolitana_m,2,2023-02-21,17:36,10.5,21.0,M,Premium,"aceituna, pimiento, pepperoni, jamon",Napolitana
1784,1892,hawaiiana_s,2,2023-02-13,10:38,8.05,16.1,S,Vegetariana,"jamon, champiñon",Hawaiiana
1785,1892,cuatro_quesos_s,3,2023-01-29,17:40,13.94,41.82,S,Vegetariana,"champiñon, jamon, aceituna, pepperoni",Cuatro_quesos
1786,1893,carbonara_xl,4,2023-02-04,22:40,12.66,50.64,XL,Especial,"pimiento, pepperoni",Carbonara
1787,1893,margarita_l,4,2023-02-15,15:46,13.8,55.2,L,Clásica,"tomate, champiñon",Margarita
1788,1894,carbonara_xl,4,2023-02-06,19:42,5.18,20.72,XL,Clásica,"jamon, pimiento, queso",Carbonara
1789,1894,carbonara_xl,3,2023-01-19,16:41,5.35,16.05,XL,Premium,"queso, champiñon, aceituna, jamon, tomate",Carbonara
1790,1895,napolitana_m,4,2023-02-21,10:40,14.39,57.56,M,Vegetariana,"pepperoni, aceituna, queso, jamon, champiñon",Napolitana
1791,1895,napolitana_xl,1,2023-02-19,14:42,5.47,5.47,XL,Clásica,"champiñon, pepperoni",Napolitana
1792,1896,hawaiiana_l,2,2023-01-31,18:20,11.39,22.78,L,Clásica,"champiñon, pepperoni, queso",Hawaiiana
1793,1896,carbonara_s,3,2023-01-14,15:48,11.13,33.39,S,Vegetariana,"tomate, queso, champiñon",Carbonara
1794,1897,cuatro_quesos_m,4,2023-02-11,11:18,7.29,29.16,M,Especial,"queso, champiñon, jamon, aceituna, pepperoni",Cuatro_quesos
1795,1897,napolitana_s,1,2023-02-05,19:43,6.75,6.75,S,Premium,"pepperoni, pimiento, jamon, tomate",Napolitana
1796,1898,hawaiiana_m,5,2023-01-23,19:05,5.19,25.95,M,Vegetariana,"pepperoni, pimiento, champiñon",Hawaiiana
1797,1898,napolitana_l,1,2023-01-12,22:03,8.11,8.11,L,Premium,"pepperoni, queso, tomate",Napolitana
1798,1899,napolitana_s,4,2023-02-05,11:54,14.29,57.16,S,Premium,"pimiento, queso",Napolitana
1799,1899,hawaiiana_m,5,2023-02-27,16:27,8.79,43.95,M,Clásica,"pepperoni, queso, jamon, champiñon",Hawaiiana
1800,1900,mexicana_xl,2,2023-01-17,17:09,14.88,29.76,XL,Premium,"champiñon, tomate",Mexicana
1801,1900,cuatro_quesos_m,2,2023-01-20,18:19,5.13,10.26,M,Premium,"champiñon, pimiento",Cuatro_quesos
1802,1901,cuatro_quesos_l,4,2023-02-20,19:52,8.18,32.72,L,Clásica,"champiñon, queso",Cuatro_quesos
1803,1901,mexicana_s,5,2023-01-31,13:21,6.37,31.85,S,Especial,"champiñon, aceituna",Mexicana
1804,1902,hawaiiana_xl,1,2023-02-03,17:41,6.93,6.93,XL,Especial,"pimiento, pepperoni",Hawaiiana
1805,1902,margarita_xl,2,2023-01-09,18:09,11.31,22.62,XL,Vegetariana,"queso, aceituna, jamon",Margarita
1806,1903,carbonara_m,4,2023-01-28,14:40,6.87,27.48,M,Vegetariana,"tomate, jamon",Carbonara
1807,1903,napolitana_m,4,2023-02-06,15:59,7.84,31.36,M,Especial,"aceituna, pimiento, jamon, queso",Napolitana
1808,1904,mexicana_m,5,2023-01-27,21:26,14.27,71.35,M,Clásica,"pepperoni, queso, tomate, champiñon",Mexicana
1809,1904,cuatro_quesos_m,3,2023-02-26,11:10,14.93,44.79,M,Premium,"jamon, pimiento, champiñon, tomate",Cuatro_quesos
1810,1905,cuatro_quesos_m,3,2023-02-14,18:09,8.93,26.79,M,Premium,"tomate, aceituna, champiñon, pepperoni",Cuatro_quesos
1811,1905,cuatro_quesos_m,1,2023-02-18,22:18,14.04,14.04,M,Premium,"jamon, pimiento",Cuatro_quesos
1812,1906,cuatro_quesos_xl,3,2023-02-09,13:14,14.48,43.44,XL,Vegetariana,"pimiento, aceituna, pepperoni, jamon, champiñon",Cuatro_quesos
1813,1906,carbonara_l,2,2023-02-10,10:34,12.43,24.86,L,Vegetariana,"queso, jamon, tomate, pimiento",Carbonara
1814,1907,carbonara_m,1,2023-01-06,17:46,6.48,6.48,M,Premium,"tomate, champiñon, pimiento, aceituna",Carbonara
1815,1907,hawaiiana_l,5,2023-01-05,14:21,12.25,61.25,L,Vegetariana,"jamon, champiñon, aceituna, pepperoni, tomate",Hawaiiana
1816,1908,carbonara_m,5,2023-02-22,18:51,8.83,44.15,M,Especial,"jamon, queso",Carbonara
1817,1908,carbonara_m,4,2023-02-11,10:51,5.9,23.6,M,Especial,"jamon, aceituna, champiñon, pepperoni",Carbonara
1818,1909,carbonara_s,2,2023-01-05,17:58,6.63,13.26,S,Premium,"jamon, aceituna, queso, pepperoni",Carbonara
1819,1909,hawaiiana_l,2,2023-01-10,12:55,6.83,13.66,L,Premium,"aceituna, queso, pimiento",Hawaiiana
1820,1910,cuatro_quesos_l,1,2023-02-21,13:56,5.86,5.86,L,Clásica,"aceituna, tomate, queso, champiñon, pimiento",Cuatro_quesos
1821,1910,margarita_m,2,2023-01-22,15:15,7.35,14.7,M,Especial,"jamon, pepperoni, aceituna, champiñon, pimiento",Margarita
1822,1911,mexicana_m,3,2023-02-20,16:20,7.68,23.04,M,Especial,"queso, pimiento",Mexicana
1823,1911,napolitana_s,5,2023-01-07,22:13,6.04,30.2,S,Clásica,"champiñon, jamon, tomate",Napolitana
1824,1912,mexicana_l,4,2023-02-27,18:40,5.28,21.12,L,Vegetariana,"pepperoni, champiñon, queso",Mexicana
1825,1912,mexicana_xl,3,2023-01-20,11:29,6.18,18.54,XL,Especial,"tomate, pepperoni, champiñon, jamon, pimiento",Mexicana
1826,1913,margarita_s,3,2023-01-23,20:52,10.57,31.71,S,Vegetariana,"tomate, champiñon",Margarita
1827,1913,mexicana_l,1,2023-01-07,20:01,13.78,13.78,L,Clásica,"pimiento, jamon",Mexicana
1828,1914,napolitana_s,1,2023-02-11,10:16,5.94,5.94,S,Clásica,"champiñon, jamon, queso, tomate, pepperoni",Napolitana
1829,1914,mexicana_l,3,2023-01-12,19:07,6.8,20.4,L,Premium,"jamon, queso, tomate, champiñon, pimiento",Mexicana
1830,1915,hawaiiana_m,5,2023-01-07,22:13,14.46,72.3,M,Clásica,"pepperoni, tomate, pimiento, queso, jamon",Hawaiiana
1831,1915,cuatro_quesos_m,3,2023-02-23,12:43,5.51,16.53,M,Clásica,"aceituna, champiñon, tomate, pepperoni, queso",Cuatro_quesos
1832,1916,mexicana_m,3,2023-01-02,21:07,13.81,41.43,M,Vegetariana,"pimiento, jamon, queso",Mexicana
1833,1916,hawaiiana_l,4,2023-02-01,15:48,8.41,33.64,L,Vegetariana,"jamon, aceituna, pepperoni, champiñon",Hawaiiana
1834,1917,hawaiiana_m,3,2023-01-22,21:07,11.44,34.32,M,Vegetariana,"pepperoni, pimiento, champiñon",Hawaiiana
1835,1917,carbonara_s,3,2023-01-03,10:34,6.21,18.63,S,Vegetariana,"queso, aceituna, pepperoni",Carbonara
1836,1918,margarita_m,3,2023-01-13,14:47,14.68,44.04,M,Premium,"aceituna, tomate, queso",Margarita
1837,1918,hawaiiana_l,2,2023-03-01,22:34,9.31,18.62,L,Especial,"jamon, pepperoni, champiñon",Hawaiiana
1838,1919,mexicana_xl,3,2023-02-14,21:56,6.95,20.85,XL,Vegetariana,"champiñon, tomate",Mexicana
1839,1919,carbonara_xl,4,2023-01-29,20:13,9.82,39.28,XL,Vegetariana,"queso, tomate, aceituna, pimiento",Carbonara
1840,1920,hawaiiana_s,5,2023-01-28,20:23,5.97,29.85,S,Clásica,"aceituna, jamon, queso, pimiento",Hawaiiana
1841,1920,hawaiiana_l,5,2023-01-20,15:12,9.61,48.05,L,Vegetariana,"champiñon, jamon, tomate, pimiento, aceituna",Hawaiiana
1842,1921,margarita_l,1,2023-01-29,15:38,8.48,8.48,L,Especial,"pepperoni, jamon",Margarita
1843,1921,margarita_xl,3,2023-02-16,14:02,11.22,33.66,XL,Vegetariana,"queso, pepperoni, jamon",Margarita
1844,1922,mexicana_m,3,2023-02-17,11:41,8.96,26.88,M,Especial,"tomate, champiñon",Mexicana
1845,1922,carbonara_l,3,2023-01-03,22:32,11.21,33.63,L,Especial,"champiñon, pimiento",Carbonara
1846,1923,cuatro_quesos_l,1,2023-01-08,22:50,11.46,11.46,L,Premium,"pimiento, jamon",Cuatro_quesos
1847,1923,carbonara_l,3,2023-01-01,16:29,12.68,38.04,L,Especial,"pimiento, queso, jamon",Carbonara
1848,1924,napolitana_l,4,2023-02-19,16:39,7.04,28.16,L,Clásica,"pimiento, tomate, queso, pepperoni",Napolitana
1849,1924,hawaiiana_l,4,2023-02-10,18:08,14.58,58.32,L,Premium,"jamon, champiñon, queso, tomate, aceituna",Hawaiiana
1850,1925,mexicana_xl,4,2023-01-30,22:31,6.79,27.16,XL,Premium,"jamon, champiñon, pimiento",Mexicana
1851,1925,napolitana_s,3,2023-02-18,15:11,14.02,42.06,S,Especial,"jamon, tomate, champiñon, queso",Napolitana
1852,1926,cuatro_quesos_m,4,2023-02-14,15:38,13.12,52.48,M,Premium,"queso, pimiento, jamon",Cuatro_quesos
1853,1926,carbonara_xl,5,2023-01-25,22:29,12.08,60.4,XL,Premium,"jamon, queso",Carbonara
1854,1927,hawaiiana_s,1,2023-02-13,22:51,9.45,9.45,S,Especial,"tomate, jamon, pepperoni, aceituna",Hawaiiana
1855,1927,hawaiiana_xl,5,2023-02-24,19:39,8.49,42.45,XL,Clásica,"queso, pimiento, jamon, tomate",Hawaiiana
1856,1928,napolitana_l,2,2023-01-22,11:25,12.34,24.68,L,Vegetariana,"aceituna, champiñon",Napolitana
1857,1928,cuatro_quesos_l,4,2023-01-25,12:37,6.97,27.88,L,Premium,"jamon, tomate, aceituna, queso, champiñon",Cuatro_quesos
1858,1929,hawaiiana_m,1,2023-01-02,16:24,8.87,8.87,M,Clásica,"queso, tomate",Hawaiiana
1859,1929,napolitana_l,3,2023-02-12,14:29,6.88,20.64,L,Clásica,"pepperoni, pimiento, queso, tomate, aceituna",Napolitana
1860,1930,carbonara_xl,4,2023-01-19,11:26,9.4,37.6,XL,Vegetariana,"queso, pimiento, aceituna",Carbonara
1861,1930,margarita_m,5,2023-01-10,21:30,6.76,33.8,M,Especial,"aceituna, jamon, pepperoni",Margarita
1862,1931,margarita_m,4,2023-03-02,14:05,10.01,40.04,M,Vegetariana,"aceituna, jamon, pepperoni",Margarita
1863,1931,mexicana_s,5,2023-01-23,12:00,10.54,52.7,S,Clásica,"jamon, pepperoni",Mexicana
1864,1932,hawaiiana_m,5,2023-02-17,12:47,6.21,31.05,M,Premium,"aceituna, pimiento",Hawaiiana
1865,1932,hawaiiana_l,4,2023-03-02,18:51,9.02,36.08,L,Clásica,"pimiento, champiñon, aceituna, tomate",Hawaiiana
1866,1933,napolitana_xl,1,2023-01-01,17:35,8.9,8.9,XL,Premium,"jamon, aceituna, tomate",Napolitana
1867,1933,margarita_xl,4,2023-01-03,18:56,6.76,27.04,XL,Premium,"aceituna, pimiento, queso, champiñon, pepperoni",Margarita
1868,1934,mexicana_m,1,2023-01-10,15:48,13.51,13.51,M,Vegetariana,"tomate, pepperoni, aceituna, queso",Mexicana
1869,1934,mexicana_l,2,2023-01-13,10:24,13.68,27.36,L,Vegetariana,"queso, pimiento",Mexicana
1870,1935,margarita_s,5,2023-02-18,21:58,6.23,31.15,S,Clásica,"pimiento, jamon",Margarita
1871,1935,mexicana_m,5,2023-02-02,13:53,5.26,26.3,M,Vegetariana,"pimiento, jamon, aceituna, queso",Mexicana
1872,1936,cuatro_quesos_s,3,2023-01-27,19:12,14.77,44.31,S,Premium,"pimiento, tomate, jamon, champiñon",Cuatro_quesos
1873,1936,napolitana_l,4,2023-01-24,16:56,7.56,30.24,L,Vegetariana,"champiñon, pepperoni, aceituna, tomate, queso",Napolitana
1874,1937,margarita_m,4,2023-02-20,22:41,5.67,22.68,M,Vegetariana,"jamon, pimiento, aceituna, tomate, queso",Margarita
1875,1937,napolitana_m,2,2023-01-26,19:46,11.27,22.54,M,Especial,"champiñon, pepperoni",Napolitana
1876,1938,mexicana_xl,5,2023-01-10,21:56,13.33,66.65,XL,Clásica,"pimiento, aceituna",Mexicana
1877,1938,cuatro_quesos_m,5,2023-01-27,21:08,8.72,43.6,M,Clásica,"champiñon, pimiento, pepperoni, aceituna, jamon",Cuatro_quesos
1878,1939,napolitana_xl,5,2023-01-29,17:49,14.02,70.1,XL,Especial,"jamon, tomate, pepperoni, queso, aceituna",Napolitana
1879,1939,margarita_l,1,2023-01-18,13:09,11.32,11.32,L,Clásica,"tomate, jamon",Margarita
1880,1940,hawaiiana_m,3,2023-01-07,11:23,7.57,22.71,M,Premium,"jamon, tomate, champiñon",Hawaiiana
1881,1940,hawaiiana_m,4,2023-01-12,22:42,6.48,25.92,M,Especial,"queso, pimiento, aceituna, tomate",Hawaiiana
1882,1941,napolitana_xl,4,2023-01-29,20:18,11.84,47.36,XL,Vegetariana,"jamon, queso, tomate, pimiento, champiñon",Napolitana
1883,1941,napolitana_s,3,2023-01-05,17:57,11.94,35.82,S,Especial,"pepperoni, champiñon",Napolitana
1884,1942,cuatro_quesos_m,2,2023-01-02,19:42,11.81,23.62,M,Vegetariana,"champiñon, pepperoni",Cuatro_quesos
1885,1942,margarita_l,4,2023-01-20,22:18,8.98,35.92,L,Premium,"queso, jamon, champiñon, pimiento",Margarita
1886,1943,carbonara_l,1,2023-01-23,14:38,14.31,14.31,L,Especial,"champiñon, aceituna, jamon, pimiento, queso",Carbonara
1887,1943,napolitana_l,4,2023-02-27,20:19,7.76,31.04,L,Clásica,"tomate, pepperoni, aceituna, jamon",Napolitana
1888,1944,cuatro_quesos_m,5,2023-02-12,17:46,5.19,25.95,M,Vegetariana,"champiñon, tomate, queso, jamon",Cuatro_quesos
1889,1944,margarita_m,3,2023-02-05,21:04,9.11,27.33,M,Clásica,"pepperoni, tomate, champiñon",Margarita
1890,1945,mexicana_l,4,2023-02-28,12:39,11.54,46.16,L,Especial,"queso, aceituna, pepperoni",Mexicana
1891,1945,cuatro_quesos_m,1,2023-01-17,17:19,7.34,7.34,M,Premium,"champiñon, queso, pepperoni, tomate, jamon",Cuatro_quesos
1892,1946,margarita_s,1,2023-01-15,12:42,14.93,14.93,S,Vegetariana,"pimiento, jamon",Margarita
1893,1946,carbonara_s,3,2023-01-23,19:10,6.8,20.4,S,Premium,"pimiento, aceituna, champiñon, jamon, queso",Carbonara
1894,1947,carbonara_l,4,2023-01-10,18:00,9.85,39.4,L,Premium,"pimiento, champiñon, aceituna, queso, jamon",Carbonara
1895,1947,cuatro_quesos_xl,4,2023-01-20,18:14,5.17,20.68,XL,Premium,"tomate, aceituna, pepperoni",Cuatro_quesos
1896,1948,napolitana_m,1,2023-01-12,10:58,13.61,13.61,M,Clásica,"tomate, pepperoni, jamon",Napolitana
1897,1948,napolitana_xl,3,2023-01-20,21:38,5.63,16.89,XL,Premium,"tomate, jamon",Napolitana
1898,1949,mexicana_l,4,2023-02-06,15:51,6.55,26.2,L,Clásica,"jamon, tomate, aceituna, pepperoni, pimiento",Mexicana
1899,1949,carbonara_m,2,2023-02-03,18:09,14.12,28.24,M,Vegetariana,"tomate, champiñon, jamon, queso, pepperoni",Carbonara
1900,1950,mexicana_xl,2,2023-01-07,21:06,7.69,15.38,XL,Premium,"aceituna, pimiento, queso, jamon",Mexicana
1901,1950,mexicana_l,3,2023-01-22,19:52,7.54,22.62,L,Especial,"aceituna, tomate, queso",Mexicana
1902,1951,cuatro_quesos_m,2,2023-01-30,11:27,8.91,17.82,M,Vegetariana,"queso, pepperoni, aceituna",Cuatro_quesos
1903,1951,carbonara_s,4,2023-02-19,17:54,14.41,57.64,S,Vegetariana,"aceituna, queso",Carbonara
1904,1952,mexicana_m,5,2023-02-03,10:32,12.1,60.5,M,Premium,"pepperoni, aceituna, tomate, pimiento, jamon",Mexicana
1905,1952,margarita_s,5,2023-01-01,20:46,9.61,48.05,S,Especial,"pepperoni, champiñon",Margarita
1906,1953,margarita_m,2,2023-01-22,15:28,13.67,27.34,M,Clásica,"queso, aceituna, champiñon, tomate",Margarita
1907,1953,hawaiiana_m,2,2023-02-08,12:47,12.27,24.54,M,Premium,"jamon, pepperoni, aceituna",Hawaiiana
1908,1954,cuatro_quesos_s,3,2023-02-07,21:49,10.96,32.88,S,Premium,"tomate, pepperoni, jamon, queso, pimiento",Cuatro_quesos
1909,1954,carbonara_s,3,2023-02-01,20:14,14.52,43.56,S,Vegetariana,"jamon, pimiento, queso, tomate",Carbonara
1910,1955,mexicana_xl,1,2023-02-28,14:25,7.81,7.81,XL,Especial,"pimiento, tomate, queso",Mexicana
1911,1955,napolitana_s,2,2023-01-05,13:00,14.53,29.06,S,Especial,"tomate, pimiento, aceituna, jamon, pepperoni",Napolitana
1912,1956,napolitana_s,3,2023-01-02,21:11,7.58,22.74,S,Vegetariana,"champiñon, queso, aceituna, pimiento",Napolitana
1913,1956,hawaiiana_s,2,2023-02-21,18:14,12.44,24.88,S,Premium,"pimiento, pepperoni, queso, champiñon",Hawaiiana
1914,1957,carbonara_l,3,2023-01-31,18:12,6.86,20.58,L,Clásica,"tomate, aceituna",Carbonara
1915,1957,hawaiiana_xl,4,2023-01-04,21:29,14.08,56.32,XL,Especial,"queso, tomate, champiñon, pimiento",Hawaiiana
1916,1958,mexicana_s,5,2023-02-14,15:13,5.45,27.25,S,Clásica,"pimiento, queso",Mexicana
1917,1958,hawaiiana_s,4,2023-02-05,21:13,14.74,58.96,S,Vegetariana,"pepperoni, queso, champiñon",Hawaiiana
1918,1959,hawaiiana_l,5,2023-01-31,10:33,6.33,31.65,L,Especial,"champiñon, tomate, pepperoni",Hawaiiana
